timestamp,street_name,vehicle_count,average_speed,congestion_level,latitude,longitude
2026-03-03T10:21:18.366835,Kiệt 400 Đường Điện Biên Phủ,44,18,2,16.0668,108.1899
2026-03-03T10:21:21.209186,Đường Lê Đình Dương,11,31,0,16.0614,108.2227
2026-03-03T10:21:24.015325,Unknown,8,34,0,16.0594,108.2497
2026-03-03T10:21:26.318599,"An Hải Bắc, An Hải, Đà Nẵng",26,25,1,16.071,108.2284
2026-03-03T10:21:38.310705,Kiệt 400 Đường Điện Biên Phủ,58,18,2,16.0668,108.1899
2026-03-03T10:21:40.248490,Đường Lê Đình Dương,14,31,0,16.0614,108.2227
2026-03-03T10:21:43.050228,Unknown,9,34,0,16.0594,108.2497
2026-03-03T10:21:45.985384,"An Hải Bắc, An Hải, Đà Nẵng",26,26,1,16.071,108.2284
2026-03-03T10:21:57.978131,Kiệt 400 Đường Điện Biên Phủ,65,18,2,16.0668,108.1899
2026-03-03T10:21:59.979964,Đường Lê Đình Dương,7,31,0,16.0614,108.2227
2026-03-03T10:22:02.845729,Unknown,5,34,0,16.0594,108.2497
2026-03-03T10:22:05.333223,"An Hải Bắc, An Hải, Đà Nẵng",26,25,1,16.071,108.2284
2026-03-03T10:22:18.152808,Kiệt 400 Đường Điện Biên Phủ,47,17,2,16.0668,108.1899
2026-03-03T10:22:20.540434,Đường Lê Đình Dương,15,31,0,16.0614,108.2227
2026-03-03T10:22:23.529229,Unknown,7,34,0,16.0594,108.2497
2026-03-03T10:22:26.117403,"An Hải Bắc, An Hải, Đà Nẵng",20,25,1,16.071,108.2284
2026-03-03T10:22:38.503754,Kiệt 400 Đường Điện Biên Phủ,67,17,2,16.0668,108.1899
2026-03-03T10:22:40.387111,Đường Lê Đình Dương,7,31,0,16.0614,108.2227
2026-03-03T10:22:42.456227,Unknown,13,34,0,16.0594,108.2497
2026-03-03T10:22:45.370172,"An Hải Bắc, An Hải, Đà Nẵng",28,26,1,16.071,108.2284
2026-03-03T11:05:07.673496,Kiệt 400 Đường Điện Biên Phủ,42,18,2,16.0668,108.1899
2026-03-03T11:05:09.388170,Đường Lê Đình Dương,5,31,0,16.0614,108.2227
2026-03-03T11:05:11.421389,Unknown,9,34,0,16.0594,108.2497
2026-03-03T11:05:13.229104,"An Hải Bắc, An Hải, Đà Nẵng",40,27,1,16.071,108.2284
2026-03-03T11:05:14.968819,"An Hải Bắc, An Hải, Đà Nẵng",36,27,1,16.069017,108.2284
2026-03-03T11:05:16.765952,"Sơn Trà, An Hải, Đà Nẵng",31,27,1,16.065534,108.2284
2026-03-03T11:05:18.501689,"Sơn Trà, An Hải, Đà Nẵng",21,27,1,16.063069,108.2284
2026-03-03T11:05:20.311366,"Sơn Trà, An Hải, Đà Nẵng",37,31,1,16.060456,108.2284
2026-03-03T11:05:22.043573,"Sơn Trà, An Hải, Đà Nẵng",35,27,1,16.057553,108.2284
2026-03-03T11:05:33.819072,Kiệt 400 Đường Điện Biên Phủ,48,17,2,16.0668,108.1899
2026-03-03T11:05:35.544331,Đường Lê Đình Dương,8,31,0,16.0614,108.2227
2026-03-03T11:07:10.723934,Kiệt 400 Đường Điện Biên Phủ,52,18,2,16.0668,108.1899
2026-03-03T11:07:12.546452,Đường Lê Đình Dương,11,31,0,16.0614,108.2227
2026-03-03T11:07:14.531273,Unknown,6,34,0,16.0594,108.2497
2026-03-03T11:07:16.281865,"An Hải Bắc, An Hải, Đà Nẵng",32,27,1,16.071,108.2284
2026-03-03T11:07:18.105872,"An Hải Bắc, An Hải, Đà Nẵng",27,27,1,16.068715,108.2284
2026-03-03T11:07:19.894999,"Sơn Trà, An Hải, Đà Nẵng",35,27,1,16.065834,108.2284
2026-03-03T11:07:21.691744,"Sơn Trà, An Hải, Đà Nẵng",25,27,1,16.062512,108.2284
2026-03-03T11:07:23.497469,"Sơn Trà, An Hải, Đà Nẵng",36,30,1,16.059346,108.2284
2026-03-03T11:07:35.371325,Kiệt 400 Đường Điện Biên Phủ,49,17,2,16.0668,108.1899
2026-03-03T11:07:37.192392,Đường Lê Đình Dương,6,31,0,16.0614,108.2227
2026-03-03T11:07:39.159613,Unknown,8,34,0,16.0594,108.2497
2026-03-03T11:07:40.927180,"An Hải Bắc, An Hải, Đà Nẵng",32,29,1,16.071,108.2284
2026-03-03T11:07:42.741862,"Sơn Trà, An Hải, Đà Nẵng",25,29,1,16.067491,108.2284
2026-03-03T11:07:44.512773,"Sơn Trà, An Hải, Đà Nẵng",25,29,1,16.06457,108.2284
2026-03-03T11:07:46.286008,"Sơn Trà, An Hải, Đà Nẵng",20,28,1,16.061832,108.2284
2026-03-03T11:07:48.079139,"Sơn Trà, An Hải, Đà Nẵng",39,29,1,16.059586,108.2284
2026-03-03T11:07:59.914916,Kiệt 400 Đường Điện Biên Phủ,42,18,2,16.0668,108.1899
2026-03-03T11:08:01.784740,Đường Lê Đình Dương,5,31,0,16.0614,108.2227
2026-03-03T11:08:03.804097,Unknown,8,34,0,16.0594,108.2497
2026-03-03T11:08:05.534472,"An Hải Bắc, An Hải, Đà Nẵng",30,29,1,16.071,108.2284
2026-03-03T11:08:07.291148,"Sơn Trà, An Hải, Đà Nẵng",38,29,1,16.068221,108.2284
2026-03-03T11:08:09.092690,"Sơn Trà, An Hải, Đà Nẵng",40,29,1,16.064674,108.2284
2026-03-03T11:08:10.913318,Đường Võ Văn Kiệt,35,28,1,16.061376,108.2284
2026-03-03T11:08:12.832108,"Sơn Trà, An Hải, Đà Nẵng",36,29,1,16.057794,108.2284
2026-03-03T11:08:24.711191,Kiệt 400 Đường Điện Biên Phủ,68,18,2,16.0668,108.1899
2026-03-03T11:08:26.462187,Đường Lê Đình Dương,13,31,0,16.0614,108.2227
2026-03-03T11:08:28.434644,Unknown,6,34,0,16.0594,108.2497
2026-03-03T11:08:30.187878,"An Hải Bắc, An Hải, Đà Nẵng",35,29,1,16.071,108.2284
2026-03-03T11:08:31.909820,"An Hải Bắc, An Hải, Đà Nẵng",36,27,1,16.068566,108.2284
2026-03-03T11:08:33.727968,"Sơn Trà, An Hải, Đà Nẵng",40,29,1,16.065536,108.2284
2026-03-03T11:08:35.475684,"Sơn Trà, An Hải, Đà Nẵng",27,28,1,16.06266,108.2284
2026-03-03T11:08:37.283353,"Sơn Trà, An Hải, Đà Nẵng",37,29,1,16.059747,108.2284
2026-03-03T11:08:49.074086,Kiệt 400 Đường Điện Biên Phủ,66,19,2,16.0668,108.1899
2026-03-03T11:08:50.861346,Đường Lê Đình Dương,10,31,0,16.0614,108.2227
2026-03-03T11:08:52.826589,Unknown,10,34,0,16.0594,108.2497
2026-03-03T11:08:54.565186,"An Hải Bắc, An Hải, Đà Nẵng",29,29,1,16.071,108.2284
2026-03-03T11:08:56.360249,"An Hải Bắc, An Hải, Đà Nẵng",30,29,1,16.068819,108.2284
2026-03-03T11:08:58.136193,"Sơn Trà, An Hải, Đà Nẵng",40,29,1,16.065756,108.2284
2026-03-03T11:08:59.914768,"Sơn Trà, An Hải, Đà Nẵng",35,28,1,16.062626,108.2284
2026-03-03T11:09:01.645091,Đường Võ Văn Kiệt,23,29,1,16.060612,108.2284
2026-03-03T11:09:03.369040,"Sơn Trà, An Hải, Đà Nẵng",34,29,1,16.05837,108.2284
2026-03-03T11:25:51.391974,"An Hải Bắc, An Hải, Đà Nẵng",46,18,2,16.071,108.227085
2026-03-03T11:25:53.249053,"An Hải, Đà Nẵng",29,31,1,16.06769,108.227037
2026-03-03T11:25:55.014201,"Phước Ninh, Hải Châu, Đà Nẵng",30,27,1,16.065008,108.226998
2026-03-03T11:25:56.742063,"An Hải Bắc, An Hải, Đà Nẵng",24,29,1,16.076586,108.22832
2026-03-03T11:25:58.511973,Đường Trần Hưng Đạo,39,29,1,16.074521,108.228696
2026-03-03T11:26:00.418991,Đường Ngô Quyền,28,27,1,16.071893,108.229175
2026-03-03T11:26:02.190090,Đường Nguyễn Công Trứ,27,27,1,16.069099,108.229684
2026-03-03T11:26:04.322221,Đường Nguyễn Công Trứ,21,27,1,16.066782,108.230106
2026-03-03T11:26:06.714169,Đà Nẵng,20,20,1,16.085836,108.229363
2026-03-03T11:26:09.141206,Đà Nẵng,32,20,1,16.083959,108.229272
2026-03-03T11:26:11.526349,Đường Võ Trường Toản,32,27,1,16.08215,108.229185
2026-03-03T11:26:13.937872,Đường Nguyễn Thế Lộc,33,27,1,16.078928,108.229029
2026-03-03T11:26:16.367316,Đường Trần Hưng Đạo,27,27,1,16.077013,108.228936
2026-03-03T11:26:18.807270,Đà Nẵng,11,30,0,16.098154,108.229406
2026-03-03T11:26:21.298170,Đà Nẵng,7,37,0,16.095745,108.229599
2026-03-03T11:26:23.739012,Đà Nẵng,9,31,0,16.093392,108.229788
2026-03-03T11:26:25.451657,Đà Nẵng,22,29,1,16.090551,108.230016
2026-03-03T11:26:27.220717,Đà Nẵng,32,29,1,16.087131,108.230291
2026-03-03T11:26:29.045235,Đường Lê Đình Dương,12,25,0,16.061565,108.2227
2026-03-03T11:26:30.863499,Kiệt 99 Lê Đình Dương,37,21,1,16.061419,108.219264
2026-03-03T11:26:32.572252,Kiệt 586 Ông Ích Khiêm,54,16,2,16.061298,108.216418
2026-03-03T11:26:34.414498,Kiệt 82 Nguyễn Văn Linh,38,21,1,16.061192,108.213918
2026-03-03T11:26:36.271387,Kiệt 183 Phan Thanh,24,29,1,16.061034,108.210207
2026-03-03T11:26:38.385336,"Sơn Trà, An Hải, Đà Nẵng",40,28,1,16.062637,108.22843
2026-03-03T11:26:40.799649,"Phước Ninh, Hải Châu, Đà Nẵng",30,28,1,16.062873,108.226503
2026-03-03T11:26:43.174601,Đường Bạch Đằng,25,28,1,16.063118,108.224491
2026-03-03T11:26:45.689571,Kiệt 21 Lê Hồng Phong,23,19,1,16.063489,108.221462
2026-03-03T11:26:48.240027,Kiệt 85 Trần Bình Trọng,32,21,1,16.063925,108.217894
2026-03-03T11:26:50.529479,Đường Ông Ích Khiêm,58,15,2,16.06422,108.215474
2026-03-03T11:26:52.934231,Hẻm 729/73 Võ Văn Kiệt,38,27,1,16.060917,108.237835
2026-03-03T11:26:55.516895,Đường Phạm Quang Ảnh,33,27,1,16.061259,108.235759
2026-03-03T11:26:58.070073,Đường Võ Văn Kiệt,31,30,1,16.061589,108.233754
2026-03-03T11:26:59.957351,Đường Mai Hắc Đế,22,30,1,16.061899,108.231866
2026-03-03T11:27:01.676032,"Sơn Trà, An Hải, Đà Nẵng",20,29,1,16.062257,108.229693
2026-03-03T11:27:03.687686,Unknown,14,34,0,16.062706,108.257999
2026-03-03T11:27:05.697870,Unknown,15,34,0,16.062793,108.255637
2026-03-03T11:27:07.691360,Unknown,13,34,0,16.062895,108.252845
2026-03-03T11:27:10.080306,Unknown,5,34,0,16.0594,108.249768
2026-03-03T11:27:12.329033,Unknown,7,34,0,16.05737,108.249539
2026-03-03T11:27:14.575849,"Mỹ An, Ngũ Hành Sơn, Đà Nẵng",35,39,1,16.054184,108.249179
2026-03-03T11:27:17.313727,Đường Võ Nguyên Giáp,32,39,1,16.051123,108.248834
2026-03-03T11:27:20.207907,Unknown,10,34,0,16.07044,108.248622
2026-03-03T11:27:23.050950,Unknown,5,14,0,16.067375,108.248219
2026-03-03T11:27:25.656670,"Phước Mỹ, An Hải, Đà Nẵng",20,34,1,16.064264,108.24781
2026-03-03T11:27:28.448780,"Phước Mỹ, An Hải, Đà Nẵng",5,34,0,16.062027,108.247516
2026-03-03T11:27:31.475174,"Phước Mỹ, An Hải, Đà Nẵng",8,34,0,16.059241,108.24715
2026-03-03T11:27:34.369031,Đà Nẵng,14,34,0,16.087881,108.250409
2026-03-03T11:27:37.109959,Unknown,6,34,0,16.084661,108.250417
2026-03-03T11:27:40.115842,Unknown,14,34,0,16.08154,108.250424
2026-03-03T11:27:42.729997,Kiệt 400 Đường Điện Biên Phủ,61,19,2,16.066246,108.1899
2026-03-03T11:27:45.227206,Đường Điện Biên Phủ,46,19,2,16.066186,108.192958
2026-03-03T11:27:46.963521,Kiệt 194 Điện Biên Phủ,45,19,2,16.066118,108.196405
2026-03-03T11:27:48.725304,Đường Bế Văn Đàn,42,20,2,16.065106,108.195163
2026-03-03T11:27:50.648296,Đường Lê Duy Đình,68,20,2,16.064793,108.198039
2026-03-03T11:27:52.543232,Đường Nội Bộ,69,20,2,16.064584,108.199949
2026-03-03T11:27:54.269762,Đường Nguyễn Tri Phương,67,19,2,16.06422,108.203293
2026-03-03T11:27:56.041866,Kiệt 25 Điện Biên Phủ,52,20,2,16.06395,108.205765
2026-03-03T11:27:57.799324,Đường Ngô Gia Tự,54,19,2,16.068068,108.21749
2026-03-03T11:28:00.096589,Đường Hùng Vương,62,18,2,16.067879,108.219876
2026-03-03T11:28:02.511400,Đường Yên Bái,69,18,2,16.067626,108.223054
2026-03-03T11:28:05.004656,"Đà Nẵng, Hải Châu, Đà Nẵng",27,29,1,16.067438,108.225425
2026-03-03T11:28:07.460798,Đường Hải Phòng,54,12,2,16.072283,108.2144
2026-03-03T11:28:09.902561,Đường Hải Phòng,59,21,2,16.072559,108.217334
2026-03-03T11:28:12.316867,Đường Hải Phòng,60,21,2,16.072789,108.219774
2026-03-03T11:28:14.632536,Hẻm 30/22 Trần Phú,26,23,1,16.073073,108.222782
2026-03-03T11:28:16.942542,Đường Trần Phú,13,38,0,16.072317,108.224173
2026-03-03T11:28:19.423416,Đường Dẫn Cầu Sông Hàn,56,21,2,16.072213,108.226343
2026-03-03T11:28:21.848323,Đường Dẫn Cầu Sông Hàn,58,19,2,16.072109,108.228498
2026-03-03T11:28:24.416960,Đường Ngô Quyền,24,28,1,16.071976,108.23128
2026-03-03T11:28:26.670873,Đường Phạm Văn Đồng,26,26,1,16.071815,108.23462
2026-03-03T11:28:28.933185,Đường Lê Minh Trung,36,26,1,16.074726,108.239595
2026-03-03T11:28:31.593867,Đường Lê Bình,11,34,0,16.074834,108.242454
2026-03-03T11:28:34.022310,Đường Võ Nguyên Giáp,28,33,1,16.07493,108.24499
2026-03-03T11:28:36.893195,"Phước Mỹ, An Hải, Đà Nẵng",8,34,0,16.075018,108.247346
2026-03-03T11:28:39.491121,Unknown,7,34,0,16.075143,108.250649
2026-03-03T11:28:42.253676,Unknown,9,34,0,16.071444,108.257119
2026-03-03T11:28:44.842255,Unknown,12,34,0,16.071639,108.260493
2026-03-03T11:28:47.472903,Unknown,9,34,0,16.071781,108.262934
2026-03-03T11:28:50.069156,Unknown,15,34,0,16.071919,108.265325
2026-03-03T11:28:52.719278,Unknown,8,34,0,16.072061,108.267779
2026-03-03T11:28:55.044421,Đường Phước Trường 12,24,34,1,16.0784,108.241001
2026-03-03T11:28:57.638270,Đường Trần Thanh Mại,22,34,1,16.075833,108.240602
2026-03-03T11:29:00.026712,Đường Dương Trí Trạch,26,26,1,16.073436,108.240229
2026-03-03T11:29:02.559301,Đường Ngô Quyền,35,29,1,16.085019,108.238973
2026-03-03T11:29:05.056564,Đường Phó Đức Chính,15,33,0,16.082964,108.239256
2026-03-03T11:29:07.474886,Đường Lê Minh Trung,11,33,0,16.079755,108.239697
2026-03-03T11:29:09.869111,Đường An Cư 7,22,34,1,16.076913,108.240088
2026-03-03T11:29:12.325259,Đà Nẵng,35,28,1,16.095722,108.239825
2026-03-03T11:29:14.704373,Đà Nẵng,26,28,1,16.092834,108.239429
2026-03-03T11:29:17.307125,Đà Nẵng,37,28,1,16.090501,108.239109
2026-03-03T11:29:19.560874,Đà Nẵng,13,38,0,16.088095,108.238779
2026-03-03T11:29:21.292806,Đường An Hải Bắc 5,29,33,1,16.086308,108.238533
2026-03-03T11:29:23.165040,Đà Nẵng,9,45,0,16.11361,108.240657
2026-03-03T11:29:24.894093,Đà Nẵng,14,45,0,16.110493,108.240822
2026-03-03T11:29:26.663301,Đà Nẵng,12,45,0,16.108103,108.240948
2026-03-03T11:29:28.400391,Unknown,15,45,0,16.104982,108.241113
2026-03-03T11:29:30.097765,Đường Nguyễn Thái Học,56,21,2,16.0683,108.223094
2026-03-03T11:29:31.860334,Đường Trần Phú,43,17,2,16.06551,108.223249
2026-03-03T11:29:33.654635,Đường Hoàng Văn Thụ,61,17,2,16.062606,108.22341
2026-03-03T11:29:35.356727,Đường Hai Tháng Chín,39,25,1,16.060243,108.223541
2026-03-03T11:29:37.245482,Đường Bạch Đằng,27,30,1,16.081564,108.223825
2026-03-03T11:29:39.007144,Đường Bạch Đằng,27,30,1,16.079208,108.22419
2026-03-03T11:29:40.677443,"Thạch Thang, Hải Châu, Đà Nẵng",34,30,1,16.076979,108.224535
2026-03-03T11:29:42.465919,Đường Bạch Đằng,27,30,1,16.073609,108.225056
2026-03-03T11:29:44.195131,Unknown,36,30,1,16.085915,108.225528
2026-03-03T11:29:45.973219,Unknown,36,30,1,16.083835,108.225177
2026-03-03T11:29:47.673573,Đường Bạch Đằng,32,30,1,16.080623,108.224636
2026-03-03T11:29:49.471406,Đường Bạch Đằng,21,30,1,16.078494,108.224277
2026-03-03T11:29:51.390886,Đường Bạch Đằng,36,30,1,16.076066,108.223868
2026-03-03T11:29:53.183738,Đường Hùng Vương,5,10,0,16.067923,108.2148
2026-03-03T11:29:54.829663,Đường Ngô Gia Tự,43,19,2,16.068327,108.217808
2026-03-03T11:29:56.653723,Đường Phan Châu Trinh,30,19,1,16.068676,108.220411
2026-03-03T11:29:58.387506,Kiệt 48 Phan Châu Trinh,31,19,1,16.067352,108.219948
2026-03-03T11:30:00.145283,Đường Yên Bái,50,19,2,16.067059,108.222359
2026-03-03T11:30:02.278811,Đường Bạch Đằng,24,29,1,16.066782,108.224641
2026-03-03T11:30:04.227666,"Đà Nẵng, Hải Châu, Đà Nẵng",26,29,1,16.066523,108.226779
2026-03-03T11:30:06.122551,Đường Trần Hưng Đạo,33,30,1,16.066219,108.229279
2026-03-03T11:30:08.543117,Đường Ngô Quyền,45,17,2,16.065815,108.232605
2026-03-03T11:30:11.036495,"Đà Nẵng, Hải Châu, Đà Nẵng",32,29,1,16.067688,108.226118
2026-03-03T11:30:13.505575,"Sơn Trà, An Hải, Đà Nẵng",28,30,1,16.067538,108.228023
2026-03-03T11:30:16.545546,Đường Nguyễn Thông,21,29,1,16.067318,108.230825
2026-03-03T11:30:18.966182,Đường Nguyễn Công Trứ,10,37,0,16.067104,108.233539
2026-03-03T11:30:21.399299,Đường Nguyễn Công Trứ,31,26,1,16.066941,108.235615
2026-03-03T11:30:23.763450,Đường Lê Minh Trung,40,26,1,16.06679,108.237535
2026-03-03T11:30:26.446604,Đường Võ Nguyên Giáp,15,34,0,16.070351,108.245519
2026-03-03T11:30:28.325154,Unknown,8,34,0,16.070051,108.247789
2026-03-03T11:30:30.039751,Unknown,36,33,1,16.069709,108.250373
2026-03-03T11:30:32.009503,Unknown,6,34,0,16.069416,108.252585
2026-03-03T11:30:34.539279,Kiệt 574 Trưng Nữ Vương,37,34,1,16.0461,108.209326
2026-03-03T11:30:36.325483,Kiệt 463 Trưng Nữ Vương,22,34,1,16.044233,108.209425
2026-03-03T11:30:37.988390,Đường Nguyễn Trác,40,34,1,16.040895,108.209601
2026-03-03T11:30:39.819390,Đường Nguyễn Hữu Thọ,25,34,1,16.037852,108.209762
2026-03-03T11:30:41.556999,Đường Đào Duy Anh,24,26,1,16.059389,108.210537
2026-03-03T11:30:43.277250,Đường Tôn Thất Tùng,24,26,1,16.057457,108.210634
2026-03-03T11:30:45.133136,Kiệt 245 Nguyễn Tri Phương,65,22,2,16.054023,108.210807
2026-03-03T11:30:47.016707,Đường Phạm Văn Nghị,51,22,2,16.056424,108.209964
2026-03-03T11:30:48.920416,Đường Nguyễn Tri Phương,52,22,2,16.053147,108.209949
2026-03-03T11:30:50.600757,Hẻm 454/38 Nguyễn Tri Phương,24,26,1,16.050746,108.209938
2026-03-03T11:30:52.355022,Kiệt 15 Duy Tân,32,35,1,16.048196,108.209927
2026-03-03T11:30:54.165863,Đường Trưng Nữ Vương,28,35,1,16.045663,108.209915
2026-03-03T11:30:55.925377,Đường Võ Văn Kiệt,40,30,1,16.061059,108.2324
2026-03-03T11:30:57.781340,Đường Phạm Quang Ảnh,45,24,2,16.061323,108.235171
2026-03-03T11:30:59.606885,Đường Đặng Vũ Hỷ,68,24,2,16.061675,108.238866
2026-03-03T11:31:01.405063,Kiệt 207 Đường Nguyễn Văn Thoại,42,22,2,16.061931,108.241557
2026-03-03T11:31:03.140698,Đường Võ Văn Kiệt,15,25,0,16.062511,108.239196
2026-03-03T11:31:04.888503,Đường Tô Hiến Thành,48,22,2,16.062516,108.24209
2026-03-03T11:31:06.816286,Đường Lâm Hoành,41,22,2,16.06252,108.243988
2026-03-03T11:31:08.795617,"Phước Mỹ, An Hải, Đà Nẵng",8,34,0,16.062526,108.24719
2026-03-03T11:31:10.787896,Unknown,9,34,0,16.062529,108.249331
2026-03-03T11:31:12.788470,Unknown,11,34,0,16.062533,108.251569
2026-03-03T11:31:14.805390,Unknown,13,34,0,16.060325,108.254133
2026-03-03T11:31:16.928331,Unknown,10,34,0,16.060467,108.257024
2026-03-03T11:31:19.055965,Unknown,12,34,0,16.060564,108.258994
2026-03-03T11:31:21.084018,Unknown,12,34,0,16.060741,108.262599
2026-03-03T11:31:22.873117,Đường Trần Thanh Mại,31,33,1,16.075193,108.2405
2026-03-03T11:31:24.676767,Đường Đông Kinh Nghĩa Thục,28,33,1,16.075393,108.243262
2026-03-03T11:31:26.639521,Đường Võ Nguyên Giáp,8,34,0,16.07554,108.245304
2026-03-03T11:31:28.400167,Unknown,21,33,1,16.075807,108.248999
2026-03-03T11:31:30.386271,Unknown,14,34,0,16.075965,108.251183
2026-03-03T11:31:32.097468,Unknown,9,13,0,16.073895,108.25159
2026-03-03T11:31:33.870637,Unknown,8,13,0,16.073384,108.25469
2026-03-03T11:31:35.905757,Unknown,10,34,0,16.072847,108.257952
2026-03-03T11:31:38.191209,Unknown,11,34,0,16.072397,108.260679
2026-03-03T11:31:40.196112,Unknown,35,33,1,16.075377,108.267883
2026-03-03T11:31:42.390314,Unknown,6,34,0,16.075437,108.270822
2026-03-03T11:31:44.409751,Unknown,9,34,0,16.075507,108.27426
2026-03-03T11:31:46.550021,Unknown,7,34,0,16.075559,108.276786
2026-03-03T11:31:48.376278,Unknown,37,33,1,16.075598,108.278685
2026-03-03T11:31:50.164821,Unknown,28,33,1,16.075653,108.281412
2026-03-03T11:31:51.987944,Unknown,24,33,1,16.075205,108.280078
2026-03-03T11:31:53.813948,Unknown,36,33,1,16.075213,108.283136
2026-03-03T11:31:55.625486,Unknown,24,33,1,16.075221,108.286249
2026-03-03T11:31:57.692775,Unknown,14,34,0,16.075229,108.289094
2026-03-03T11:31:59.577942,Đường Quang Trung,64,19,2,16.073941,108.2173
2026-03-03T11:32:01.378860,Đường Nguyễn Chí Thanh,57,19,2,16.07439,108.220526
2026-03-03T11:32:03.149679,Kiệt Số 7 Đường Quang Trung,69,19,2,16.07471,108.22282
2026-03-03T11:32:04.951037,"Đà Nẵng, Hải Châu, Đà Nẵng",34,30,1,16.075016,108.225015
2026-03-03T11:32:06.799912,"An Hải Bắc, An Hải, Đà Nẵng",39,30,1,16.075295,108.227021
2026-03-03T11:32:08.513352,Kiệt 24 An Đồn,37,29,1,16.075619,108.229349
2026-03-03T11:32:10.282360,Đường Ngô Quyền,32,33,1,16.077613,108.231168
2026-03-03T11:32:12.102508,Đường Số 4,70,22,2,16.077751,108.234228
